t,flight_t,mode,scenario,x,y,z,xd,yd,zd,vx,vy,vz,vxd,vyd,vzd,pos_err,vel_err,att_err_deg,wx,wy,wz,wspx,wspy,wspz,thrust_norm,taux_norm,tauy_norm,tauz_norm,armed,nav_state,failsafe,preflight_ok
0,0,torque,hover,-0.0138634406,0.02752830461,-0.03481183946,0,0,-0,0.001076745917,0.01262482256,-0.002855812432,0,0,-0,0.04649587838,0.01298850226,0.9433136824,0.0003223030944,6.76007694e-05,-0.0004066916299,-3.086505599,16.28931556,-0.02489019896,0.578694267,-0.4368005634,0.55,-0.02558739541,0,255,0,0
0.009984493256,0,torque,hover,-0.01392390113,0.0274045188,-0.0347276777,0,0,-0,0.001159325824,0.01247592364,-0.00278869085,0,0,-0,0.04637773466,0.01283625738,0.9370812104,2.393308569e-05,0.0001127685246,4.373818592e-05,-2.320708471,12.2419047,-0.01898051151,0.5787418659,-0.2375914439,0.55,-0.007481371733,0,0,0,0
0.02025508881,0,torque,hover,-0.01403785124,0.02716782503,-0.0345685482,0,0,-0,0.001246245811,0.01225875691,-0.002664964413,0,0,-0,0.04615340192,0.01260683485,0.9265706701,-0.0008650179952,0.0001039559502,0.0002233807172,-1.747274017,9.203977793,-0.01470044311,0.5788311015,-0.103780916,0.5473852329,0.005402739736,0,0,0,0
0.02999472618,0,torque,hover,-0.0140718529,0.02704613842,-0.03445349634,0,0,-0,0.001324817305,0.01208287477,-0.002660136204,0,0,-0,0.04600602197,0.01244296301,0.9195990275,-0.0001810478425,0.0004463874793,0.0002860703389,-1.315945802,6.927016836,-0.01108695648,0.5788741121,-0.01190159426,0.06006823755,0.01265471332,0,0,0,0
0.04037427902,0,torque,hover,-0.01410388108,0.02692747302,-0.03434285522,0,0,-0,0.001354986103,0.01188796107,-0.002665313194,0,0,-0,0.04586327473,0.01225820134,0.9129350775,-0.000841986679,-0.0005325512611,0.0002073145442,-0.9928862087,5.219201673,-0.008362688607,0.578912942,0.04466352386,-0.2394679428,0.01796579094,0,0,0,0
0.04998540878,0,torque,hover,-0.01413420681,0.02681151964,-0.03423625231,0,0,-0,0.001417471794,0.01165752858,-0.002598577645,0,0,-0,0.04572476746,0.01202746044,0.9054230483,0.0001115772029,-0.0002296750463,0.0008613586542,-0.7502975436,3.937496246,-0.006282453609,0.5789685445,0.08105700509,-0.4330454759,0.01953624692,0,0,0,0
0.06015872955,0,torque,hover,-0.01416855678,0.02659422345,-0.03399984539,0,0,-0,0.001456524013,0.01130506769,-0.002502662363,0,0,-0,0.04543115901,0.0116700187,0.893486119,-0.000375680771,-0.0001828731911,-3.716169158e-05,-0.5689508489,2.973540951,-0.004696735907,0.5790785634,0.09989712923,-0.5338393575,0.0221605089,0,0,0,0
0.06998300552,0,torque,hover,-0.01417292748,0.02649270184,-0.03387035429,0,0,-0,0.001471513766,0.01116512995,-0.002435531234,0,0,-0,0.04527621919,0.01152203506,0.8880400331,-0.0001653629879,-0.0002739238553,-0.0007143998519,-0.4324092031,2.253889712,-0.003383012493,0.5791425573,0.1086720803,-0.55,0.02278178015,0,0,0,0
0.08001112938,0,torque,hover,-0.01417611912,0.02639408037,-0.03374519944,0,0,-0,0.001550880959,0.01105899643,-0.002397853415,0,0,-0,0.04512591625,0.01142174833,0.8831306501,-0.0001167604714,-0.0007367278449,1.826936023e-05,-0.329246246,1.714390471,-0.002345183966,0.579197468,0.1100468278,-0.55,0.02098315954,0,0,0,0
0.08997797966,0,torque,hover,-0.01416086778,0.02619588561,-0.03348954022,0,0,-0,0.001658031717,0.01076705661,-0.002293500584,0,0,-0,0.04481410385,0.01113277693,0.8710668918,0.001186128473,6.152701098e-05,0.0003836471587,-0.2517310965,1.306034589,-0.001494756339,0.579316722,0.1066484019,-0.55,0.01935609935,0,0,0,0
0.1001870632,0,torque,hover,-0.01414300594,0.02609571628,-0.03335933387,0,0,-0,0.001736347564,0.01061037742,-0.002241841285,0,0,-0,0.04465261674,0.01098275303,0.8646795744,0.001273813425,0.0003191753931,2.495727858e-05,-0.1935396794,1.002378071,-0.0008801188546,0.5793770593,0.1003304669,-0.5340306649,0.01817319843,0,0,0,0
0.1100034714,0,torque,hover,-0.01412410941,0.02599815466,-0.03323310614,0,0,-0,0.0018054049,0.01046156418,-0.002150808461,0,0,-0,0.04449532397,0.0108318876,0.85901539,0.001943839248,-0.0006012847298,0.000265398412,-0.1499471296,0.7745216255,-0.0004119384557,0.5794458649,0.09256481316,-0.4927060577,0.01635263962,0,0,0,0
0.1203570366,0,torque,hover,-0.01410433743,0.02590315603,-0.03311088681,0,0,-0,0.001849965774,0.01034528855,-0.002122997073,0,0,-0,0.04434226711,0.01072168294,0.8536360755,0.0001655561791,0.0002451064065,-0.0005465798895,-0.1173739676,0.6039429459,-1.849558829e-05,0.5794972729,0.08412291874,-0.4465443031,0.01565669376,0,0,0,0
0.1300153732,0,torque,hover,-0.01405424066,0.02579751797,-0.03295964003,0,0,-0,0.00195518625,0.01018662099,-0.00211406569,0,0,-0,0.04415168722,0.01058580531,0.8470164027,0.0003564480867,-0.0004883722286,7.144630217e-05,-0.09188235002,0.4750244959,0.0002921005767,0.5795543392,0.0757649936,-0.4010784569,0.01329002873,0,0,0,0
0.1400363445,0,torque,hover,-0.01395281218,0.0255930759,-0.03267168999,0,0,-0,0.002189324703,0.00990305841,-0.002046073088,0,0,-0,0.04378499547,0.01034650296,0.8337706007,-0.001245682826,1.985970357e-06,9.225075337e-05,-0.07081715912,0.3752578818,0.0006495810032,0.5796760047,0.06812161801,-0.3570634029,0.01146012466,0,0,0,0
0.1500153542,0,torque,hover,-0.0139011424,0.02549480088,-0.03252640367,0,0,-0,0.002280705143,0.009775755927,-0.002055359771,0,0,-0,0.04360267844,0.01024653716,0.8276096968,-0.001099615474,-6.619184569e-05,0.0005496068043,-0.05670548752,0.3034579778,0.0008392891555,0.579726347,0.06011207133,-0.3145699391,0.009502002251,0,0,0,0
0.1600198746,0,torque,hover,-0.01382533647,0.02538795583,-0.03234922886,0,0,-0,0.00241002813,0.009588463232,-0.002067946829,0,0,-0,0.04338387762,0.01010065675,0.8200201363,-0.0004430179542,-0.0004589630407,1.512782364e-05,-0.04541844133,0.2486315251,0.001012365921,0.5797873547,0.05277255018,-0.27546017,0.008694049906,0,0,0,0
0.170009613,0,torque,hover,-0.01374919154,0.02528336272,-0.03217720985,0,0,-0,0.002559413435,0.009429277852,-0.001951654558,0,0,-0,0.04317014631,0.009963474969,0.8124704309,-0.0008275220171,0.0001562520774,0.0009070090018,-0.03654465894,0.2075354938,0.001143892665,0.5798792223,0.04626729079,-0.2399471991,0.006571547542,0,0,0,0
0.180129528,0,torque,hover,-0.01359503064,0.02508165129,-0.03184776008,0,0,-0,0.002845636103,0.009171933867,-0.00185508118,0,0,-0,0.04275738429,0.00978076387,0.7992021355,-0.0009114092099,-5.775210229e-05,0.0002628172806,-0.02753324755,0.1738883356,0.001363072303,0.580023132,0.0408440515,-0.2084429577,0.00607999118,0,0,0,0
0.1899912357,0,torque,hover,-0.01351781748,0.02498424426,-0.03169058263,0,0,-0,0.002871167613,0.009000664577,-0.001817478915,0,0,-0,0.04255862872,0.009620748198,0.7923736827,-0.000671721471,0.0001991497847,0.0002842676477,-0.02402692808,0.1509997697,0.001465847199,0.5800896793,0.03507472004,-0.1798116325,0.00533404402,0,0,0,0
0.2001004219,0,torque,hover,-0.01342011429,0.02487978339,-0.03150321543,0,0,-0,0.003068993799,0.008839853108,-0.001759834005,0,0,-0,0.04232677252,0.009521488415,0.7849556526,-0.0003847034241,-0.000722380646,0.0007010457339,-0.01927825237,0.1335395206,0.001551540075,0.580172149,0.03047803674,-0.1543247766,0.004114042205,0,0,0,0
0.2099993229,0,torque,hover,-0.01332171913,0.02477757633,-0.03132146597,0,0,-0,0.003268508241,0.008681803942,-0.001744061941,0,0,-0,0.04210024608,0.009439206421,0.7779579922,0.00114440883,-0.001188798458,0.001148767537,-0.01553881951,0.1202765065,0.00162225248,0.5802419261,0.02624385668,-0.1320221237,0.003017546488,0,0,0,0
0.2200086117,0,torque,hover,-0.01312458143,0.02457942441,-0.03099051118,0,0,-0,0.003511782037,0.00837102253,-0.001659258618,0,0,-0,0.04167510678,0.009228205158,0.7633196565,-0.0003580054909,0.0002478918177,-0.0002458266099,-0.01099062614,0.106846018,0.001821336725,0.5803834616,0.02326159902,-0.1135010535,0.003948366106,0,0,0,0
