t,flight_t,mode,scenario,x,y,z,xd,yd,zd,vx,vy,vz,vxd,vyd,vzd,pos_err,vel_err,att_err_deg,wx,wy,wz,wspx,wspy,wspz,thrust_norm,taux_norm,tauy_norm,tauz_norm,armed,nav_state,failsafe,preflight_ok
0,0,torque,figure8,0.007483656518,0.002147530438,0.01527190208,0,0,-0,-0.00169514562,-0.004159424454,-0.005217323545,0,0,-0,0.01714199507,0.006884387804,0.1234444748,0.0004251153732,-0.0007032795111,-0.0006624478265,2.090311654,-0.5811495441,-0.0009863899645,0.5962359121,0.2956965107,-0.08247303029,-0.0004815463398,0,255,0,0
0.0100312233,0,torque,figure8,0.007439630106,0.002340948209,0.01516254246,0,0,-0,-0.001690677949,-0.003902984783,-0.005336278584,0,0,-0,0.01705083073,0.00682404215,0.1210799436,0.0007939143106,-0.001516637043,-0.0002999595599,1.571403162,-0.4314932722,-0.001024916465,0.596166129,0.1610356881,-0.04357183287,-0.0003285021518,0,0,0,0
0.01999974251,0,torque,figure8,0.0073965583,0.002533442341,0.01503385603,0,0,-0,-0.001751615084,-0.003613498062,-0.005389114376,0,0,-0,0.01694533069,0.006720720006,0.1187924656,0.0002059926483,-0.000460385927,-0.0001768236398,1.181626608,-0.3185551057,-0.0009802086553,0.5961060918,0.06889786473,-0.0170483766,0.0004872480364,0,0,0,0
0.03001284599,0,torque,figure8,0.007326751947,0.002722775796,0.01488950849,0,0,-0,-0.001840915647,-0.003374669468,-0.005430395249,0,0,-0,0.01681642843,0.006653311732,0.1164063083,-8.244247147e-05,-0.0003814451338,0.000342754036,0.8885918872,-0.2340371499,-0.0008870815639,0.5960433026,0.007607720049,0.0005642659565,0.0006624181529,0,0,0,0
0.03999400139,0,torque,figure8,0.007191129494,0.003098274348,0.01460786164,0,0,-0,-0.001892794156,-0.002874470549,-0.005562134087,0,0,-0,0.01657411443,0.006540839874,0.116767355,-0.0003364783479,-3.264440238e-06,-0.00045250525,0.6689012211,-0.1650761715,-0.0008602571205,0.595907806,-0.03176637416,0.01308504701,0.00237772408,0,0,0,0
0.05001759529,0,torque,figure8,0.007125428878,0.003284714418,0.01447021961,0,0,-0,-0.001956071472,-0.002648185939,-0.005630633328,0,0,-0,0.01646050853,0.00652250995,0.1169993155,0.0005877620424,0.0007084714598,1.684597237e-06,0.5042128682,-0.1182693783,-0.0007149063357,0.595840548,-0.05567503233,0.01951671873,0.002436394631,0,0,0,0
0.05999612808,0,torque,figure8,0.007040703669,0.003470986616,0.01432561874,0,0,-0,-0.001945767901,-0.002419399098,-0.005676959641,0,0,-0,0.01633531783,0.006470500405,0.1192888903,-0.0001474340243,-0.0002614457626,-0.0004384267959,0.3811983949,-0.08284124992,-0.0005797260363,0.5957763832,-0.06855458391,0.02325080763,0.003163446061,0,0,0,0
0.07001614571,0,torque,figure8,0.006957840174,0.003656403627,0.01418286562,0,0,-0,-0.002031102777,-0.002246056683,-0.005818246864,0,0,-0,0.0162152553,0.006559126899,0.120260803,-0.0002469017345,-9.799192776e-05,4.971825547e-05,0.2879069981,-0.05648248301,-0.0004681520893,0.5956888045,-0.07438447664,0.02466956118,0.002840144173,0,0,0,0
0.08001327515,0,torque,figure8,0.006876298692,0.003840317717,0.01405851543,0,0,-0,-0.002070527524,-0.002045600675,-0.005870165303,0,0,-0,0.01611438426,0.006552129962,0.1226596113,-0.0001949950383,0.0007872835849,-0.0002399657824,0.2183781821,-0.03628314636,-0.0003686984671,0.5956305559,-0.075208135,0.02472928336,0.003234891204,0,0,0,0
0.09002327919,0,torque,figure8,0.006718800869,0.004205678124,0.01381477714,0,0,-0,-0.002056211,-0.001585235936,-0.005981959403,0,0,-0,0.01592727475,0.006521105347,0.1326728136,-0.001274716109,-0.0006698937505,0.0003746337024,0.1664399963,-0.01557155122,-0.0003332306506,0.5955138031,-0.07267193248,0.02545241429,0.002844658409,0,0,0,0
0.100020647,0,torque,figure8,0.006621649023,0.004394773394,0.01367934048,0,0,-0,-0.002091038041,-0.001368578058,-0.006048629992,0,0,-0,0.01582038637,0.006544568035,0.137066465,-0.0001713743259,-0.0005979152047,3.58987495e-06,0.1271012358,-0.004416184714,-0.0002672016608,0.5954477829,-0.06861206307,0.02400283563,0.003148524238,0,0,0,0
0.1100318432,0,torque,figure8,0.006433078554,0.004768913146,0.01341313124,0,0,-0,-0.002155500464,-0.000995891518,-0.006222353317,0,0,-0,0.01562175156,0.006660004727,0.1461251297,-0.0003601226781,0.0002609395597,-0.0006848224439,0.09648629216,0.008480927905,-0.000203694894,0.5953072027,-0.06353039676,0.02319564599,0.003910889216,0,0,0,0
0.1200056076,0,torque,figure8,0.006341545843,0.004954144824,0.01328255236,0,0,-0,-0.00223020697,-0.000781853334,-0.006266636308,0,0,-0,0.01553013045,0.006697450887,0.1510438358,-0.0003225394466,0.0005817810306,0.0002286737581,0.07412778158,0.01435880646,-0.0001652965895,0.5952486205,-0.05777817202,0.02116331695,0.002779080217,0,0,0,0
0.1300234795,0,torque,figure8,0.00623763632,0.005144345108,0.01314038038,0,0,-0,-0.002200681716,-0.0005742312642,-0.00641694013,0,0,-0,0.01542860947,0.00680807331,0.15700967,0.001029470121,0.0001355172863,-0.0001378380257,0.05813685811,0.01895165741,-0.0001267080076,0.5951589688,-0.05190385765,0.01932160443,0.002939947124,0,0,0,0
0.1400167942,0,torque,figure8,0.006136397831,0.005333321635,0.01300093532,0,0,-0,-0.002167497063,-0.0003655928303,-0.00647636503,0,0,-0,0.01533375417,0.006839225514,0.1631370604,0.00141936203,0.0003261612728,0.0005034382339,0.04615292124,0.02265444316,-0.0001135541445,0.5950933514,-0.04610465057,0.0175390561,0.002057239968,0,0,0,0
0.1501700878,0,torque,figure8,0.006037454121,0.005520735867,0.01286326349,0,0,-0,-0.002206771635,-0.0002276725136,-0.006566859316,0,0,-0,0.01524443913,0.006931472939,0.1682306805,-0.0002342727239,2.667546141e-05,0.0007168310112,0.03643492897,0.02499288807,-0.0001133160786,0.5950204826,-0.04052937031,0.01582519356,0.001587520918,0,0,0,0
0.1600065231,0,torque,figure8,0.005824059248,0.005901324563,0.01257805526,0,0,-0,-0.002321118955,0.000154538051,-0.006658431143,0,0,-0,0.01506495177,0.007053097227,0.1806943654,-0.0001131192694,-0.0001483143133,0.0002386445121,0.02735531129,0.03250757782,-9.453625251e-05,0.5948938224,-0.0360307337,0.01558239886,0.001969837114,0,0,0,0
0.1700603962,0,torque,figure8,0.005710036959,0.006094717886,0.0124309361,0,0,-0,-0.002371952171,0.0003633241868,-0.006751261652,0,0,-0,0.01497592336,0.00716503283,0.187414513,0.0008248233353,-0.0002278766624,-7.178440865e-05,0.02183375446,0.03405300965,-8.176087223e-05,0.5948169323,-0.03160428745,0.01410337793,0.002066377741,0,0,0,0
0.1800119877,0,torque,figure8,0.005598142277,0.006286723074,0.01228551567,0,0,-0,-0.002414604649,0.0005447868607,-0.0068201432,0,0,-0,0.01489281636,0.007255443585,0.1942352856,0.0004134849587,-0.0007498540799,0.0003164857626,0.01769429754,0.03525079813,-8.324612935e-05,0.5947467211,-0.02743849297,0.0128546627,0.001456358913,0,0,0,0
0.1900606155,0,torque,figure8,0.005488552619,0.006477156654,0.01214191318,0,0,-0,-0.002442826284,0.0007063621306,-0.006900552195,0,0,-0,0.01481566143,0.007354180328,0.2006772432,-0.0002744519734,0.0002566551266,0.0007487162366,0.01471424272,0.03608888955,-9.939564259e-05,0.594674257,-0.02364176255,0.0115305082,0.0008032449448,0,0,0,0
0.2000193596,0,torque,figure8,0.005358415656,0.006677779835,0.01197329164,0,0,-0,-0.002499352908,0.0009338659002,-0.007015465293,0,0,-0,0.01471954736,0.00750570608,0.2085972893,0.0001333708642,-0.0005529622431,0.0001783273474,0.01191358649,0.0379171945,-0.0001005628974,0.5945839621,-0.02055502627,0.0108792737,0.00121041858,0,0,0,0
0.2100157738,0,torque,figure8,0.005105340388,0.007075039204,0.01164196432,0,0,-0,-0.002587778727,0.001353716594,-0.007221104577,0,0,-0,0.01454840243,0.007789319525,0.2241484576,-0.0002334847813,0.0004397800949,3.483923138e-05,0.008333561649,0.04436350874,-8.558313779e-05,0.5944116599,-0.01804939094,0.011166096,0.00126530277,0,0,0,0
0.2200157642,0,torque,figure8,0.004982434213,0.007271705661,0.01147943735,0,0,-0,-0.002642925363,0.001555469469,-0.007305111736,0,0,-0,0.01447341825,0.007922701384,0.2313534061,-8.764717495e-05,0.001242697472,0.0003530606627,0.006961456156,0.0445612161,-9.638369248e-05,0.5943314378,-0.01552752868,0.01009689207,0.0007705483368,0,0,0,0
0.2300195694,0,torque,figure8,0.004830302205,0.007471198682,0.01132109761,0,0,-0,-0.002736998955,0.001770352013,-0.007371544838,0,0,-0,0.01439853744,0.008060085783,0.2395532731,-5.14277308e-05,-0.0007332513924,-0.0003746345465,0.005080492744,0.04533476016,-8.706593777e-05,0.594257147,-0.013506387,0.009691855764,0.001379266632,0,0,0,0
0.2400169373,0,torque,figure8,0.004534048028,0.00786662288,0.01101145148,0,0,-0,-0.002850410761,0.002185144927,-0.007400501985,0,0,-0,0.01427212005,0.008226003251,0.2562930395,-0.000364753505,-0.0004083326785,-0.0007289267378,0.001958350915,0.051143834,-5.527007775e-05,0.594137463,-0.0120482657,0.01021759661,0.001678369164,0,0,0,0
0.2500171661,0,torque,figure8,0.004389868118,0.008062380366,0.0108602345,0,0,-0,-0.002913246863,0.002420905512,-0.00742367981,0,0,-0,0.01422032393,0.008334195384,0.2650401797,-1.999051347e-05,8.935465303e-06,-3.193640077e-05,0.001413312439,0.05125006013,-5.804666842e-05,0.5940767297,-0.01035261456,0.009442084255,0.0008450912909,0,0,0,0
0.2600266933,0,torque,figure8,0.004225621,0.008258131333,0.01071059704,0,0,-0,-0.003032272682,0.002608637325,-0.007473236416,0,0,-0,0.01416931526,0.008476374746,0.2727251173,-0.0009904319886,0.0004901404609,-0.0004642169224,5.916699327e-05,0.05119197335,-4.900776478e-05,0.5940098865,-0.0089313107,0.00873648128,0.001184419097,0,0,0,0
0.2700352669,0,torque,figure8,0.004064127337,0.008451989852,0.01056280732,0,0,-0,-0.003065349301,0.002765437355,-0.007549312431,0,0,-0,0.01412537299,0.008604424925,0.2804562101,-0.0003577708267,-0.0004314023536,-0.0002950151975,-0.0002511911064,0.05103546629,-4.526553881e-05,0.5939369773,-0.007707634543,0.008300508848,0.0009169445898,0,0,0,0
