t,flight_t,mode,scenario,x,y,z,xd,yd,zd,vx,vy,vz,vxd,vyd,vzd,pos_err,vel_err,att_err_deg,wx,wy,wz,wspx,wspy,wspz,thrust_norm,taux_norm,tauy_norm,tauz_norm,armed,nav_state,failsafe,preflight_ok
0,0,rate,hover,-0.0009253961034,0.007785212714,0.07280102372,0,0,-0,0.0004971464514,0.01274296641,-0.003383032046,0,0,-0,0.07322195675,0.01319375812,0.4373122371,1.430845532e-05,0.0004559517547,-7.039297634e-05,0.9575727238,7.626080992,0.003320102582,0.6175359346,0,0,0,0,255,0,0
0.01001501083,0,rate,hover,-0.0009253961034,0.007785212714,0.07280102372,0,0,-0,0.0004971464514,0.01274296641,-0.003383032046,0,0,-0,0.07322195675,0.01319375812,0.4373122371,1.430845532e-05,0.0004559517547,-7.039297634e-05,0.7198436304,5.732813488,0.002492971866,0.6175359346,0,0,0,0,0,0,0
0.0200009346,0,rate,hover,-0.0006741036777,0.00834138412,0.07321247458,0,0,-0,0.0005707771052,0.013077626,-0.003239341779,0,0,-0,0.07368920911,0.01348493321,0.456288901,0.0003652444866,-0.0005179700092,0.0002234744461,0.5464961138,4.322707198,0.002421132047,0.6177212173,0,0,0,0,0,0,0
0.03003525734,0,rate,hover,-0.0006741036777,0.00834138412,0.07321247458,0,0,-0,0.0005707771052,0.013077626,-0.003239341779,0,0,-0,0.07368920911,0.01348493321,0.456288901,0.0003652444866,-0.0005179700092,0.0002234744461,0.4118177185,3.25583031,0.001824882462,0.6177212173,0,0,0,0,0,0,0
0.04005599022,0,rate,hover,-0.0005936895031,0.008515960537,0.07335996628,0,0,-0,0.0005750571727,0.01318736561,-0.003182251938,0,0,-0,0.07385498428,0.01357807165,0.4622859125,-0.0005389074213,-6.193420995e-05,0.0003582265344,0.3122387652,2.458802176,0.001455220893,0.6177890621,0,0,0,0,0,0,0
0.05001211166,0,rate,hover,-0.0005150199868,0.008689231239,0.0735040158,0,0,-0,0.0005651707179,0.01326775644,-0.003100601258,0,0,-0,0.07401762171,0.01363695373,0.4680827005,-0.0001789463131,-0.0009242572123,0.0007124811527,0.2374332169,1.860972352,0.001126510412,0.61786186,0,0,0,0,0,0,0
0.05999088287,0,rate,hover,-0.0003178908082,0.009157028981,0.07393912971,0,0,-0,0.0006489997613,0.01352010667,-0.002863377798,0,0,-0,0.07450467862,0.0138352238,0.4836337808,-0.0009206779068,-0.0009253376629,0.0004400132457,0.1844235842,1.417822779,0.001001316399,0.6180794512,0,0,0,0,0,0,0
0.07007217407,0,rate,hover,-0.0003178908082,0.009157028981,0.07393912971,0,0,-0,0.0006489997613,0.01352010667,-0.002863377798,0,0,-0,0.07450467862,0.0138352238,0.4836337808,-0.0009206779068,-0.0009253376629,0.0004400132457,0.1406699881,1.077950164,0.0007510692102,0.6180794512,0,0,0,0,0,0,0
0.07999157906,0,rate,hover,-0.0002596381528,0.009303734638,0.07408133149,0,0,-0,0.0007078001508,0.01361532882,-0.002826843178,0,0,-0,0.07466371653,0.01392369212,0.4889568342,0.000470970379,-0.0006841176073,-0.0007269568159,0.1094233861,0.8257094251,0.0006096653522,0.6181401563,0,0,0,0,0,0,0
0.09006524086,0,rate,hover,-0.0002022215485,0.009449646808,0.0742200911,0,0,-0,0.0007624761201,0.01368173212,-0.002777229762,0,0,-0,0.07481950709,0.01398156532,0.4935530969,-0.0001482017396,-0.0001636863599,0.0002740761556,0.08600531028,0.6363282191,0.0004756448487,0.6182029523,0,0,0,0,0,0,0
0.1000339985,0,rate,hover,-0.0001571792091,0.00957327988,0.07436828315,0,0,-0,0.0007609692402,0.01367682032,-0.002735501155,0,0,-0,0.07498209074,0.01396844497,0.4964126472,-4.282404188e-05,-0.0004433268332,0.0002901263942,0.06771204726,0.4935398569,0.000356272674,0.6182671724,0,0,0,0,0,0,0
0.1100542545,0,rate,hover,-7.134590851e-05,0.009818213992,0.07465353608,0,0,-0,0.000670429552,0.01377307065,-0.002667795401,0,0,-0,0.07529643329,0.01404507327,0.5033755469,0.0001405228541,-0.0002401546226,-0.0002048572496,0.05386305699,0.3890174762,0.000257408688,0.6183876277,0,0,0,0,0,0,0
0.1200358868,0,rate,hover,-3.066033241e-05,0.00994011946,0.07479128242,0,0,-0,0.0006287620636,0.01384289376,-0.002581642009,0,0,-0,0.07544894194,0.01409559949,0.5076114595,-0.0004164816928,-0.0008029834717,-0.001272937981,0.04328608497,0.3091322259,0.0002255758691,0.6184593091,0,0,0,0,0,0,0
0.1300294399,0,rate,hover,5.566986147e-06,0.01005438063,0.07494184375,0,0,-0,0.0006309436285,0.01395367179,-0.002503462834,0,0,-0,0.07561329609,0.0141905029,0.5124130765,-5.760944259e-05,-0.0007903851802,-0.001152037061,0.03576374154,0.2496143797,0.0002092687028,0.6185336068,0,0,0,0,0,0,0
0.1399741173,0,rate,hover,0.0001072559971,0.01039713621,0.07537329197,0,0,-0,0.0005748114199,0.01416431554,-0.002327890368,0,0,-0,0.07608708884,0.01436583852,0.5238493441,0.0006640573847,-0.0005122284056,-0.000455521571,0.03058630299,0.2089081886,0.0001848792504,0.6187343085,0,0,0,0,0,0,0
0.1500926018,0,rate,hover,0.0001072559971,0.01039713621,0.07537329197,0,0,-0,0.0005748114199,0.01416431554,-0.002327890368,0,0,-0,0.07608708884,0.01436583852,0.5238493441,0.0006640573847,-0.0005122284056,-0.000455521571,0.0255823072,0.1724612192,0.0001540705129,0.6187343085,0,0,0,0,0,0,0
0.1600363255,0,rate,hover,0.0001346630015,0.01049656421,0.07553216815,0,0,-0,0.0005620548618,0.01420472004,-0.002281414578,0,0,-0,0.0762581433,0.01439773695,0.5266747942,-0.0001142342153,-4.122170139e-06,0.0001864310325,0.02219094679,0.1467098697,0.0001254180961,0.6188036269,0,0,0,0,0,0,0
0.1700828075,0,rate,hover,0.0001611002663,0.01059608534,0.07568737864,0,0,-0,0.0005385642871,0.01426357124,-0.002214589622,0,0,-0,0.07642566496,0.01444451187,0.5298383003,-0.0005033429479,-3.97344993e-05,-0.0007764282054,0.01957704171,0.1276625915,0.0001291268005,0.6188767735,0,0,0,0,0,0,0
0.1799945831,0,rate,hover,0.0002201101015,0.01090038568,0.07615330815,0,0,-0,0.0005011702306,0.01440130267,-0.002028321149,0,0,-0,0.07692979396,0.01455207123,0.5389517341,-0.0006758588133,-1.6624208e-05,0.001198978163,0.01819458134,0.1167636091,7.040200557e-05,0.6190927043,0,0,0,0,0,0,0
0.1900360584,0,rate,hover,0.0002201101015,0.01090038568,0.07615330815,0,0,-0,0.0005011702306,0.01440130267,-0.002028321149,0,0,-0,0.07692979396,0.01455207123,0.5389517341,-0.0006758588133,-1.6624208e-05,0.001198978163,0.01635403741,0.1038095139,5.862205294e-05,0.6190927043,0,0,0,0,0,0,0
0.1999371052,0,rate,hover,0.0002370837319,0.01111058798,0.07647326589,0,0,-0,0.0004292533849,0.01449191105,-0.001913680695,0,0,-0,0.07727652793,0.01462401853,0.5447025702,-0.0001586677536,-0.0003497746075,-0.0003039063595,0.01471384815,0.09758811604,2.37849464e-05,0.6192376652,0,0,0,0,0,0,0
0.2100551128,0,rate,hover,0.0002370837319,0.01111058798,0.07647326589,0,0,-0,0.0004292533849,0.01449191105,-0.001913680695,0,0,-0,0.07727652793,0.01462401853,0.5447025702,-0.0001586677536,-0.0003497746075,-0.0003039063595,0.01370742643,0.08961184822,1.634608806e-05,0.6192376652,0,0,0,0,0,0,0
0.2199625969,0,rate,hover,0.0002159577707,0.01132493187,0.07680565119,0,0,-0,0.0002864739217,0.01461112779,-0.001796550583,0,0,-0,0.07763638821,0.01472395044,0.5512576009,0.0005420078523,-0.0001203372231,-0.0003402859147,0.01151133164,0.08762229926,1.790023034e-05,0.6193877299,0,0,0,0,0,0,0
0.2300243378,0,rate,hover,0.0001872149878,0.01143415645,0.07697255909,0,0,-0,0.0002070958726,0.01463839132,-0.001658891211,0,0,-0,0.07781741345,0.01473354368,0.5540681474,-0.0002500060946,-0.0001925003307,0.0008737164317,0.01018930205,0.08406270434,-1.575025729e-05,0.619483071,0,0,0,0,0,0,0
0.2399806976,0,rate,hover,0.000158028357,0.01154307649,0.07713581622,0,0,-0,0.0001670018537,0.01464880258,-0.001659377129,0,0,-0,0.07799488272,0.01474343376,0.556754692,0.001066597295,-0.0006358088576,0.0009481770685,0.009424058937,0.08133275536,-5.143509585e-05,0.6195420502,0,0,0,0,0,0,0
